step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
187,CASH_IN,152822.59,C400429024,2064382.11,2217204.7,C748374912,2577943.39,2425120.8,0,0
186,PAYMENT,43148.2,C1961545528,51672.0,8523.8,M1497813863,0.0,0.0,0,0
135,CASH_OUT,224498.94,C1724819702,31397.0,0.0,C1811144632,1082570.41,1307069.34,0,0
164,PAYMENT,8074.01,C811885278,78559.41,70485.4,M312997194,0.0,0.0,0,0
156,CASH_IN,383128.47,C19233847,1593396.45,1976524.93,C823318040,647303.46,264174.98,0,0
546,CASH_IN,148069.7,C2016528877,16758531.24,16906600.94,C1188171896,450660.21,302590.51,0,0
283,CASH_OUT,63761.33,C517493597,21040.0,0.0,C685251170,66961.95,130723.28,0,0
34,PAYMENT,257.21,C319531863,2298.76,2041.55,M1571193354,0.0,0.0,0,0
307,CASH_IN,164871.85,C318449320,1019.0,165890.85,C1043725290,0.0,0.0,0,0
286,PAYMENT,13745.39,C1306531916,10502.0,0.0,M1247984555,0.0,0.0,0,0
400,TRANSFER,1235842.65,C121276297,203122.0,0.0,C688193490,0.0,1235842.65,0,0
236,CASH_OUT,153469.22,C1425338513,0.0,0.0,C2146837122,449737.89,603207.11,0,0
156,CASH_OUT,745830.81,C371503453,30932.0,0.0,C1753945565,0.0,745830.81,0,0
692,CASH_OUT,91341.09,C601190920,0.0,0.0,C2066417026,207066.89,298407.98,0,0
133,CASH_OUT,59967.78,C180024242,74884.0,14916.22,C532683279,0.0,59967.78,0,0
394,PAYMENT,13717.76,C1410347892,10069.0,0.0,M1465654689,0.0,0.0,0,0
594,CASH_OUT,266871.18,C1341115452,3069.0,0.0,C474070186,94629.67,361500.85,0,0
301,CASH_IN,30435.23,C1629162436,5591788.44,5622223.66,C783456157,4485838.54,4455403.32,0,0
36,PAYMENT,11751.36,C2049029073,795.56,0.0,M1345106379,0.0,0.0,0,0
135,CASH_IN,69665.0,C1419613819,1873833.79,1943498.79,C293280822,3369148.9,3299483.9,0,0
139,CASH_OUT,135623.17,C218887685,0.0,0.0,C430841145,1184882.1,1320505.27,0,0
204,CASH_OUT,65502.3,C1216625271,0.0,0.0,C352146320,83549.52,149051.83,0,0
334,PAYMENT,20974.31,C957010487,49296.0,28321.69,M77477549,0.0,0.0,0,0
587,PAYMENT,9768.84,C283089877,0.0,0.0,M1147534946,0.0,0.0,0,0
187,PAYMENT,15752.06,C1782337412,754.0,0.0,M1696426124,0.0,0.0,0,0
310,PAYMENT,28792.27,C158464097,9323.0,0.0,M1020305855,0.0,0.0,0,0
307,CASH_IN,247874.59,C1555108744,9735191.92,9983066.51,C1082658014,392412.61,144538.02,0,0
393,CASH_IN,78013.33,C358572290,13901764.09,13979777.42,C2008316098,1660353.9,1582340.57,0,0
36,TRANSFER,703434.15,C633393944,50538.0,0.0,C824562042,1431252.54,2134686.69,0,0
332,CASH_IN,67734.02,C1891916073,449407.79,517141.81,C898917513,536130.06,468396.04,0,0
138,CASH_IN,137920.03,C1719882504,2043.0,139963.03,C1923075667,0.0,0.0,0,0
354,PAYMENT,13734.73,C962829064,255.0,0.0,M135278485,0.0,0.0,0,0
588,PAYMENT,37790.95,C1491197278,181873.96,144083.01,M1987893093,0.0,0.0,0,0
131,PAYMENT,6660.67,C1722767145,13312.11,6651.44,M1471019877,0.0,0.0,0,0
6,PAYMENT,2964.71,C727861082,1729.0,0.0,M1234219829,0.0,0.0,0,0
234,CASH_OUT,36391.74,C1711544833,0.0,0.0,C1806924054,127595.96,163987.7,0,0
329,CASH_OUT,185168.33,C897722509,0.0,0.0,C1361326175,818211.6,1003379.93,0,0
234,TRANSFER,1327479.03,C1072644320,0.0,0.0,C299090097,2452739.77,3780218.81,0,0
163,CASH_OUT,93697.21,C1372813584,11520.0,0.0,C1750790581,0.0,156782.45,0,0
322,PAYMENT,4408.9,C2040161543,0.0,0.0,M876182793,0.0,0.0,0,0
281,CASH_OUT,94356.74,C45974363,20320.0,0.0,C779017274,170321.24,264677.98,0,0
276,CASH_OUT,126522.16,C890555203,21569.0,0.0,C96302572,447686.12,574208.28,0,0
236,CASH_OUT,43828.47,C1293308448,0.0,0.0,C379248561,186279.9,230108.37,0,0
279,PAYMENT,1612.69,C889985554,0.0,0.0,M1382599975,0.0,0.0,0,0
299,CASH_OUT,184572.53,C1362275461,0.0,0.0,C1504009625,1255804.91,1440377.44,0,0
159,TRANSFER,417512.31,C90592534,0.0,0.0,C267095061,7998750.9,8416263.21,0,0
43,CASH_OUT,39582.38,C1909022513,0.0,0.0,C1435601683,3710128.85,5204785.71,0,0
167,PAYMENT,4359.19,C1072011385,84422.56,80063.36,M2012878086,0.0,0.0,0,0
157,PAYMENT,20383.69,C664972410,0.0,0.0,M729971031,0.0,0.0,0,0
15,PAYMENT,297.82,C1930121384,23883.0,23585.18,M2125615525,0.0,0.0,0,0
212,PAYMENT,12776.38,C1657290631,10348.0,0.0,M460023099,0.0,0.0,0,0
14,CASH_IN,79847.47,C358829841,16819567.96,16899415.43,C584571253,583544.02,1062140.66,0,0
375,PAYMENT,7427.01,C1876505897,67933.89,60506.88,M304186232,0.0,0.0,0,0
330,CASH_OUT,47817.91,C2129409031,0.0,0.0,C1584916690,1815867.24,1863685.16,0,0
379,CASH_OUT,10977.55,C1756733347,0.0,0.0,C2015819826,1146277.03,1157254.58,0,0
182,CASH_OUT,217083.58,C709775837,7580.0,0.0,C1056171845,5376.36,222459.94,0,0
402,CASH_IN,357393.19,C1839439202,467.0,357860.19,C219791353,165914.72,0.0,0,0
230,CASH_OUT,251544.43,C1995887317,9994.0,0.0,C373732857,0.0,251544.43,0,0
187,CASH_OUT,194307.62,C1995995906,151825.0,0.0,C400298779,346312.04,540619.66,0,0
275,TRANSFER,10478.32,C582993478,0.0,0.0,C707953841,13252.74,23731.06,0,0
287,PAYMENT,33457.38,C805218898,15659.0,0.0,M766892662,0.0,0.0,0,0
372,PAYMENT,4565.29,C908026987,14859.0,10293.71,M19410235,0.0,0.0,0,0
37,PAYMENT,12486.58,C1237588427,169746.25,157259.67,M1414740717,0.0,0.0,0,0
141,CASH_IN,270097.54,C1823713965,21034.0,291131.54,C417236208,78511.48,0.0,0,0
322,CASH_OUT,155794.06,C2023653606,0.0,0.0,C1024003907,2805387.63,2961181.7,0,0
333,CASH_IN,93572.15,C2088224809,1497853.92,1591426.07,C1923077600,6385117.17,6291545.02,0,0
277,CASH_OUT,107713.65,C908284093,927846.0,820132.35,C1379830896,0.0,107713.65,0,0
163,CASH_IN,123079.68,C1989259971,2614058.44,2737138.11,C1802045770,544857.04,421777.36,0,0
20,TRANSFER,1011655.01,C1785428475,27989.0,0.0,C1066581845,69100.88,1080755.89,0,0
378,PAYMENT,35647.27,C1165207997,0.0,0.0,M1996161806,0.0,0.0,0,0
330,PAYMENT,16038.74,C2138140385,0.0,0.0,M949777480,0.0,0.0,0,0
405,CASH_IN,31900.61,C774213386,19994.0,51894.61,C1482228478,15504.09,0.0,0,0
45,TRANSFER,159576.75,C478959840,22462.0,0.0,C1334272276,3797688.16,3957264.92,0,0
39,CASH_IN,21442.82,C1473854753,4619986.49,4641429.32,C1192879985,2966332.68,2719868.92,0,0
383,PAYMENT,5844.91,C708589242,23099.0,17254.09,M1070041830,0.0,0.0,0,0
185,CASH_IN,2976.46,C50333094,177.0,3153.46,C989590502,231919.47,228943.0,0,0
352,PAYMENT,8493.64,C1423110151,21268.0,12774.36,M2048747666,0.0,0.0,0,0
140,TRANSFER,262108.19,C388782251,11420.0,0.0,C1131858851,844066.6,1106174.79,0,0
255,CASH_IN,173832.73,C545796351,11124.0,184956.73,C1763266404,3401056.31,3417783.21,0,0
299,PAYMENT,8828.99,C6070974,0.0,0.0,M170436284,0.0,0.0,0,0
181,CASH_OUT,204277.82,C1915571319,0.0,0.0,C1849014975,992920.12,1197197.94,0,0
374,CASH_OUT,127194.25,C1315791311,0.0,0.0,C1297893283,468907.38,596101.62,0,0
4,PAYMENT,196.76,C801783477,14554.0,14357.24,M1777030223,0.0,0.0,0,0
155,TRANSFER,1100940.55,C2135139656,750.0,0.0,C604327671,209648.88,1310589.43,0,0
202,TRANSFER,172949.87,C234802783,58573.0,0.0,C1337509897,0.0,172949.87,0,0
39,CASH_OUT,85391.99,C1671593655,0.0,0.0,C164033249,3178630.2,3549643.02,0,0
538,CASH_IN,124766.41,C859021300,40360.0,165126.41,C1200781868,1683419.13,1558652.72,0,0
379,PAYMENT,1595.47,C1721778562,78136.66,76541.19,M1111565896,0.0,0.0,0,0
305,PAYMENT,27375.12,C234002608,5152.0,0.0,M918158655,0.0,0.0,0,0
18,CASH_OUT,76341.65,C1349206630,0.0,0.0,C1459229207,5596109.59,5672451.24,0,0
230,CASH_OUT,35731.38,C1332729530,142.0,0.0,C363516108,3079064.33,3114795.71,0,0
380,TRANSFER,688934.18,C885677113,26542.0,0.0,C1095685785,0.0,688934.18,0,0
204,PAYMENT,11660.76,C734829736,626.0,0.0,M1118872629,0.0,0.0,0,0
38,PAYMENT,5359.25,C1151846611,0.0,0.0,M59307460,0.0,0.0,0,0
202,PAYMENT,316.27,C900267070,283104.07,282787.8,M1806653478,0.0,0.0,0,0
304,PAYMENT,7347.88,C1288899152,0.0,0.0,M1501599302,0.0,0.0,0,0
133,CASH_IN,33056.59,C1167914188,497598.0,530654.59,C718606861,53290.11,20233.52,0,0
260,CASH_OUT,56498.02,C1178368653,0.0,0.0,C1841984272,162472.64,218970.66,0,0
332,PAYMENT,3169.62,C1495626132,0.0,0.0,M1234789428,0.0,0.0,0,0
229,PAYMENT,16923.35,C1032937793,0.0,0.0,M510767058,0.0,0.0,0,0
143,PAYMENT,4217.31,C1457602535,5107.0,889.69,M112788452,0.0,0.0,0,0
33,CASH_OUT,365878.31,C2131683720,0.0,0.0,C629986470,500927.27,866805.58,0,0
94,CASH_OUT,1541.82,C905614209,51527.0,49985.18,C1402620157,330956.45,332498.26,0,0
225,PAYMENT,4296.57,C727177755,262764.42,258467.85,M971591132,0.0,0.0,0,0
329,CASH_OUT,281407.06,C877266047,16358.0,0.0,C531103612,12915166.29,13196573.35,0,0
139,PAYMENT,16088.84,C721686293,124438.0,108349.16,M1365049541,0.0,0.0,0,0
277,PAYMENT,7679.44,C1830902273,0.0,0.0,M1567671650,0.0,0.0,0,0
285,CASH_IN,150973.42,C1400661227,124633.0,275606.42,C1963344032,1204286.81,1053313.39,0,0
451,PAYMENT,8965.74,C615566179,21811.0,12845.26,M2129030842,0.0,0.0,0,0
46,PAYMENT,4154.2,C1228324812,375523.0,371368.8,M357585796,0.0,0.0,0,0
334,TRANSFER,488272.41,C1196901240,0.0,0.0,C2135949439,855159.24,1343431.64,0,0
601,PAYMENT,4432.96,C1661437480,45064.0,40631.04,M1905574341,0.0,0.0,0,0
288,CASH_OUT,237910.4,C464231203,309617.0,71706.6,C848277738,0.0,237910.4,0,0
41,CASH_OUT,101457.32,C957147615,0.0,0.0,C938026316,4141061.3,4242518.62,0,0
514,CASH_IN,95075.16,C1508853760,25584016.98,25679092.14,C1860927334,191600.06,96524.9,0,0
356,CASH_IN,382563.59,C627482934,4691128.98,5073692.57,C1072646385,4084802.91,3702239.32,0,0
157,CASH_IN,191824.45,C973716452,262.0,192086.45,C721938233,869751.04,677926.59,0,0
306,CASH_OUT,163602.97,C1852625568,0.0,0.0,C552820432,164506.49,328109.46,0,0
403,CASH_IN,298294.25,C172265913,11987.0,310281.25,C1437405075,86795.69,0.0,0,0
13,CASH_IN,211329.52,C340170793,5678303.58,5889633.1,C1041030303,546912.56,335583.04,0,0
21,CASH_OUT,84225.69,C1887870590,1575.0,0.0,C60191466,1237498.09,810246.86,0,0
18,CASH_OUT,109314.54,C1910421376,0.0,0.0,C563567188,1040143.9,1299446.56,0,0
384,CASH_OUT,221486.14,C478358896,0.0,0.0,C120766779,682090.08,903576.22,0,0
43,PAYMENT,11893.46,C1091800976,303330.03,291436.57,M1289212562,0.0,0.0,0,0
133,CASH_IN,54453.77,C1741339903,10587350.03,10641803.8,C917412745,217157.38,162703.61,0,0
203,CASH_OUT,600403.94,C2140798299,11127.0,0.0,C1564223878,0.0,600403.94,0,0
327,CASH_OUT,197701.39,C1825915962,214153.0,16451.61,C1935664618,2345471.05,2543172.44,0,0
260,TRANSFER,416284.83,C1532799284,0.0,0.0,C1240613099,564471.86,980756.7,0,0
206,CASH_OUT,60327.23,C732913453,515.0,0.0,C1150343986,20371.58,80698.81,0,0
140,CASH_IN,119043.54,C1002079187,699605.9,818649.44,C1800686774,3128499.88,3009456.35,0,0
229,TRANSFER,1100470.28,C507122247,0.0,0.0,C1846219600,2316571.51,4529637.67,0,0
256,PAYMENT,4704.55,C597556223,444.0,0.0,M1716327057,0.0,0.0,0,0
263,PAYMENT,3084.44,C1016864446,21354.0,18269.56,M1362062249,0.0,0.0,0,0
355,CASH_IN,13857.51,C39150577,16219.0,30076.51,C1404328192,105207.33,91349.82,0,0
379,CASH_OUT,304995.14,C1745634521,101562.0,0.0,C2134598941,0.0,304995.14,0,0
185,CASH_OUT,35348.68,C902777228,0.0,0.0,C372326149,2925022.68,2960371.36,0,0
374,CASH_OUT,129537.29,C1883590535,0.0,0.0,C1289384798,9305111.98,9434649.27,0,0
304,CASH_IN,191386.66,C2142767836,14798009.24,14989395.9,C1913902232,857763.01,666376.36,0,0
275,PAYMENT,14718.76,C892821376,16851.0,2132.24,M663874570,0.0,0.0,0,0
431,CASH_OUT,40084.71,C2114252539,9027.0,0.0,C1340997922,1874564.55,1914649.26,0,0
184,PAYMENT,28195.94,C1032705738,151618.0,123422.06,M703330843,0.0,0.0,0,0
396,PAYMENT,12963.37,C1559153563,29717.0,16753.63,M1233795948,0.0,0.0,0,0
323,TRANSFER,1203421.35,C571019529,0.0,0.0,C1711820686,3213034.65,4416456.0,0,0
279,PAYMENT,10058.16,C564928201,20956.0,10897.84,M255658519,0.0,0.0,0,0
160,TRANSFER,762597.25,C784436400,200469.0,0.0,C1879948586,0.0,762597.25,0,0
311,PAYMENT,8766.86,C676561196,100527.0,91760.14,M865515699,0.0,0.0,0,0
306,PAYMENT,39746.76,C752773985,0.0,0.0,M1062402059,0.0,0.0,0,0
303,CASH_OUT,181919.93,C1527210533,447.0,0.0,C1964436802,0.0,181919.93,0,0
256,CASH_IN,34857.5,C1082635787,7873310.41,7908167.92,C627632505,212438.65,177581.14,0,0
44,CASH_OUT,13648.71,C608206291,0.0,0.0,C519830136,1532584.76,1546233.47,0,0
323,CASH_OUT,144940.92,C2046167250,0.0,0.0,C1441701903,2360767.51,2505708.43,0,0
161,CASH_OUT,13884.29,C511340101,0.0,0.0,C1845846407,1900031.47,1913915.77,0,0
261,CASH_IN,63040.05,C1080918514,7630747.39,7693787.44,C1161830556,1959412.32,1896372.27,0,0
333,PAYMENT,3132.83,C1867972298,5087.0,1954.17,M15886642,0.0,0.0,0,0
373,CASH_OUT,92771.77,C1395788631,0.0,0.0,C988290767,104174.37,196946.13,0,0
281,CASH_OUT,41476.62,C1593981596,0.0,0.0,C1948260496,1383414.23,1424890.85,0,0
351,PAYMENT,13099.16,C74156987,24574.0,11474.84,M1161317078,0.0,0.0,0,0
11,CASH_OUT,4049.81,C1741904921,11980.89,7931.09,C891272051,79307.79,83357.59,0,0
184,CASH_IN,201830.82,C188234092,102441.0,304271.82,C402885065,209712.07,7881.25,0,0
211,CASH_IN,283186.81,C560577681,1783.0,284969.81,C1038761773,549033.59,265846.78,0,0
153,TRANSFER,410856.24,C1948534674,0.0,0.0,C291582503,645602.37,1056458.61,0,0
334,CASH_IN,333961.03,C290068159,19306048.18,19640009.2,C236399392,1309442.53,975481.5,0,0
135,CASH_OUT,144784.76,C204946440,43617.0,0.0,C1384822751,0.0,144784.76,0,0
8,CASH_IN,144621.41,C478062938,8769139.55,8913760.96,C35263828,649353.66,0.0,0,0
403,CASH_OUT,30806.52,C1255833116,0.0,0.0,C2037101107,135556.3,166362.82,0,0
276,PAYMENT,24620.19,C1357397343,33358.0,8737.81,M1395352539,0.0,0.0,0,0
256,PAYMENT,7516.0,C761949485,0.0,0.0,M385708258,0.0,0.0,0,0
237,PAYMENT,6465.63,C2090707799,3610.0,0.0,M1593111405,0.0,0.0,0,0
256,CASH_OUT,110714.25,C1089937409,31510.0,0.0,C2007834415,127986.71,238700.96,0,0
140,CASH_OUT,308294.15,C878616098,209224.85,0.0,C727441216,1196738.31,1987764.98,0,0
227,CASH_OUT,28007.03,C525943882,0.0,0.0,C300461939,678429.99,706437.02,0,0
256,PAYMENT,21360.29,C425125795,68501.2,47140.91,M744564659,0.0,0.0,0,0
130,CASH_OUT,88634.24,C883534142,0.0,0.0,C325160857,2046534.51,2135168.75,0,0
187,CASH_IN,64944.79,C1823536840,895099.86,960044.65,C1562621850,3866829.19,3801884.39,0,0
207,CASH_OUT,107293.14,C1383392020,0.0,0.0,C1414238160,823679.56,930972.7,0,0
276,CASH_IN,139185.01,C186462338,10034.0,149219.01,C1031464920,0.0,0.0,0,0
13,PAYMENT,3273.93,C1256253065,0.0,0.0,M1068894283,0.0,0.0,0,0
158,CASH_OUT,520716.08,C755108738,207466.0,0.0,C1534347588,0.0,520716.08,0,0
184,PAYMENT,9465.77,C2033543420,134157.09,124691.32,M210655769,0.0,0.0,0,0
400,CASH_OUT,267120.13,C2127560241,7000.0,0.0,C421283321,0.0,267120.13,0,0
131,CASH_OUT,367993.9,C919948005,25946.0,0.0,C790608228,1421.99,369415.88,0,0
252,PAYMENT,46193.98,C2049805583,8088.0,0.0,M416000983,0.0,0.0,0,0
238,CASH_IN,239081.45,C1894316618,12229946.62,12469028.07,C502933659,396881.93,157800.48,0,0
166,PAYMENT,12229.44,C994191308,28206.56,15977.12,M197559594,0.0,0.0,0,0
154,PAYMENT,24000.54,C1396666840,294.0,0.0,M686478787,0.0,0.0,0,0
349,CASH_OUT,60322.75,C128411985,104694.0,44371.25,C1012616597,576118.52,636441.27,0,0
379,TRANSFER,284626.75,C1059991255,0.0,0.0,C1315021341,648073.79,932700.54,0,0
44,PAYMENT,4682.87,C285769740,0.0,0.0,M641407472,0.0,0.0,0,0
164,PAYMENT,6771.05,C2120009248,62504.0,55732.95,M416765543,0.0,0.0,0,0
19,TRANSFER,63887.77,C1419674014,0.0,0.0,C1343064644,346442.15,39184.28,0,0
353,CASH_OUT,240337.72,C648043679,0.0,0.0,C281779472,4304920.86,4545258.59,0,0
574,CASH_OUT,6170.79,C674126553,21547.0,15376.21,C1865934703,110091.73,116262.52,0,0
228,CASH_IN,179131.4,C1546995593,125147.0,304278.4,C1695410573,3104052.1,2924920.71,0,0
277,PAYMENT,6606.55,C673740485,11793.0,5186.45,M2134762584,0.0,0.0,0,0
185,CASH_OUT,89923.92,C1843654140,0.0,0.0,C1664949357,329743.6,419667.52,0,0
278,CASH_OUT,315039.1,C1726541606,281.0,0.0,C387391089,5913628.46,6228667.56,0,0
43,TRANSFER,541076.27,C1778477879,1727.06,0.0,C1798406363,1940760.51,2481836.78,0,0
277,CASH_OUT,173399.17,C534939397,52362.0,0.0,C1113692772,2189526.92,2362926.1,0,0
369,CASH_OUT,65358.69,C282721548,0.0,0.0,C1299797807,410701.62,476060.31,0,0
304,CASH_IN,140289.76,C658555424,8002481.51,8142771.27,C584908465,147540.24,7250.48,0,0
140,CASH_IN,156894.15,C883198014,8597490.89,8754385.04,C1222217515,860062.66,703168.52,0,0
353,TRANSFER,253754.0,C2039858477,0.0,0.0,C1569029638,1408809.76,1662563.76,0,0
158,CASH_OUT,543482.22,C942018032,144684.0,0.0,C1278723380,147799.0,691281.23,0,0
251,CASH_OUT,90195.77,C106363948,367.0,0.0,C1114622698,369.77,90565.54,0,0
131,PAYMENT,23401.65,C443237021,327832.52,304430.88,M1907477198,0.0,0.0,0,0
155,CASH_OUT,6541.83,C652230501,0.0,0.0,C1684558137,1625953.52,1632495.35,0,0
139,CASH_OUT,46125.19,C512951063,8717.0,0.0,C1703270070,283568.84,329694.03,0,0
235,CASH_IN,80458.61,C1759151024,3168833.38,3249291.99,C2062323242,1443244.23,1362149.91,0,0
39,PAYMENT,12073.04,C292756587,180863.0,168789.96,M1100406454,0.0,0.0,0,0
131,PAYMENT,36456.06,C1739080274,25665.0,0.0,M432419481,0.0,0.0,0,0
43,CASH_OUT,263389.4,C1360244055,28202.0,0.0,C1511526290,0.0,263389.4,0,0
326,CASH_IN,87953.44,C2081447558,1908132.62,1996086.06,C367454141,3023160.9,2935207.46,0,0
36,TRANSFER,870596.66,C695469120,164.0,0.0,C724533974,992176.82,1862773.47,0,0
330,PAYMENT,407.37,C536522475,60311.0,59903.63,M643455450,0.0,0.0,0,0
259,CASH_OUT,111437.65,C432487557,47359.0,0.0,C629162874,206471.08,317908.72,0,0
47,CASH_IN,23849.24,C1310491339,7087414.2,7111263.44,C619309107,2987722.52,2963873.28,0,0
304,PAYMENT,6843.75,C321462188,0.0,0.0,M213478126,0.0,0.0,0,0
373,CASH_IN,200939.54,C883511341,3223137.89,3424077.42,C48382962,3398362.56,3197423.03,0,0
401,PAYMENT,12731.07,C1008216410,42353.0,29621.93,M1500184503,0.0,0.0,0,0
374,CASH_OUT,250984.78,C864862685,14128.0,0.0,C1458323337,217678.47,468663.24,0,0
250,PAYMENT,19893.22,C1247237282,31700.0,11806.78,M1059715839,0.0,0.0,0,0
43,TRANSFER,574442.25,C880352683,0.0,0.0,C1110753415,1440705.49,2015147.73,0,0
307,PAYMENT,5656.65,C271254859,310040.38,304383.73,M1490141604,0.0,0.0,0,0
330,CASH_OUT,389737.19,C1081180116,0.0,0.0,C240283225,554392.04,944129.24,0,0
375,CASH_OUT,51212.53,C202674473,0.0,0.0,C1067965945,3778606.61,3829819.14,0,0
22,PAYMENT,1528.51,C806994136,232081.94,230553.43,M1192015123,0.0,0.0,0,0
299,CASH_OUT,291072.41,C1031306271,0.0,0.0,C451930660,5682726.99,5973799.39,0,0
347,CASH_IN,335523.94,C77537152,163957.0,499480.94,C1619757618,587977.48,252453.53,0,0
130,CASH_OUT,139707.49,C1608662803,0.0,0.0,C820072980,1175301.03,1315008.52,0,0
215,CASH_IN,155181.3,C350980228,10148795.01,10303976.31,C962288159,197461.24,42279.94,0,0
307,CASH_OUT,37499.86,C578403618,0.0,0.0,C1504433069,804599.62,842099.48,0,0
350,CASH_OUT,119289.13,C1117424641,0.0,0.0,C2066192885,3658506.03,3777795.16,0,0
335,PAYMENT,605.76,C2090689905,41320.0,40714.24,M706669025,0.0,0.0,0,0
136,CASH_IN,72136.67,C278978498,7731147.9,7803284.58,C709091500,2177783.14,2105646.47,0,0
305,CASH_IN,76718.55,C2114679161,20186.0,96904.55,C157904573,0.0,0.0,0,0
158,CASH_IN,368062.32,C137929494,8510477.13,8878539.45,C2030199725,6665244.11,6297181.79,0,0
166,PAYMENT,2792.6,C1975988727,821.06,0.0,M963556579,0.0,0.0,0,0
217,PAYMENT,42.23,C199193140,475.0,432.77,M523281988,0.0,0.0,0,0
209,TRANSFER,351503.39,C698312873,36242.0,0.0,C1818317494,940983.52,1292486.91,0,0
183,CASH_IN,31302.86,C97225349,9601881.35,9633184.21,C1611354620,991316.59,960013.73,0,0
235,CASH_OUT,102860.28,C1085445582,66251.0,0.0,C1316209052,4869029.88,4971890.16,0,0
139,PAYMENT,3204.05,C898258025,0.0,0.0,M143427528,0.0,0.0,0,0
35,CASH_OUT,327948.9,C140020760,11456.0,0.0,C561397103,3572.39,331521.29,0,0
301,PAYMENT,13539.69,C1073006508,60265.0,46725.31,M1062833667,0.0,0.0,0,0
135,TRANSFER,243055.24,C1293561016,0.0,0.0,C964153447,6385188.71,6628243.94,0,0
210,CASH_IN,998.29,C194146113,637.0,1635.29,C1185233546,0.0,0.0,0,0
181,CASH_IN,3954.99,C151372965,1862387.39,1866342.37,C56361230,66277.24,62322.26,0,0
181,CASH_OUT,334759.48,C20303228,30307.0,0.0,C896724773,8807277.78,9142037.26,0,0
20,PAYMENT,5477.76,C1910039821,0.0,0.0,M1074797096,0.0,0.0,0,0
380,CASH_IN,133275.22,C308732473,8464731.04,8598006.26,C1347516418,156252.7,22977.48,0,0
381,PAYMENT,40514.72,C1438860372,0.0,0.0,M977430630,0.0,0.0,0,0
47,CASH_OUT,54146.52,C723167135,0.0,0.0,C2087278735,122746.85,176893.37,0,0
182,PAYMENT,1228.19,C821070101,0.0,0.0,M1808902380,0.0,0.0,0,0
383,PAYMENT,5693.39,C269654851,56012.12,50318.72,M1939800762,0.0,0.0,0,0
7,PAYMENT,3872.79,C1372745709,3274.0,0.0,M1736021405,0.0,0.0,0,0
139,CASH_OUT,90646.91,C599302245,0.0,0.0,C606659950,3090368.59,3107273.21,0,0
378,PAYMENT,3012.51,C1100788671,12199.0,9186.49,M2059759648,0.0,0.0,0,0
402,PAYMENT,13876.52,C1706003747,0.0,0.0,M502069703,0.0,0.0,0,0
202,CASH_OUT,294934.05,C1691387032,0.0,0.0,C1884961799,964526.55,1259460.6,0,0
299,PAYMENT,26107.98,C1527739133,0.0,0.0,M266288337,0.0,0.0,0,0
137,CASH_OUT,220474.88,C2142958976,451315.0,230840.12,C1076383649,163497.17,383972.05,0,0
231,PAYMENT,5377.25,C1711885114,100787.0,95409.75,M1588277050,0.0,0.0,0,0
157,CASH_OUT,119558.01,C902986403,0.0,0.0,C2103606588,2201702.59,2321260.59,0,0
129,CASH_OUT,88703.39,C781624768,11301.0,0.0,C450179729,573722.61,662426.0,0,0
204,CASH_OUT,36774.65,C1925639585,0.0,0.0,C652308772,1956998.57,1993773.22,0,0
163,CASH_OUT,66550.75,C1506772375,0.0,0.0,C300230311,590795.71,657346.46,0,0
17,CASH_OUT,529336.12,C724354112,72358.0,0.0,C119007842,0.0,529336.12,0,0
47,CASH_OUT,318804.56,C928531727,0.0,0.0,C446473901,566676.51,885481.07,0,0
187,CASH_OUT,23061.85,C1226013284,0.0,0.0,C1588133590,256953.44,280015.29,0,0
526,PAYMENT,5688.23,C1889112108,19385.0,13696.77,M1222058855,0.0,0.0,0,0
162,CASH_OUT,131168.84,C1410701336,0.0,0.0,C274356258,188394.17,319563.01,0,0
163,PAYMENT,9336.88,C1276287721,0.0,0.0,M1785503509,0.0,0.0,0,0
164,PAYMENT,11420.26,C1465914244,24858.0,13437.74,M1323222552,0.0,0.0,0,0
373,CASH_IN,218910.66,C340382945,22198815.5,22417726.16,C1972228385,957020.47,738109.81,0,0
180,CASH_OUT,101955.54,C1067639006,0.0,0.0,C1252073050,375368.98,477324.52,0,0
20,CASH_OUT,164377.29,C2047878992,30091.0,0.0,C1976973428,238734.59,403111.88,0,0
307,CASH_IN,110364.15,C78160400,685.0,111049.15,C1308410277,410933.2,300569.05,0,0
378,CASH_IN,306400.28,C987955753,29314294.62,29620694.9,C2095584992,27224133.86,26917733.58,0,0
331,CASH_OUT,234073.14,C1607661883,3935.0,0.0,C94772111,10046661.97,10280735.11,0,0
141,PAYMENT,11679.09,C1433616276,0.0,0.0,M1538421768,0.0,0.0,0,0
323,CASH_OUT,15795.07,C596986461,97.0,0.0,C1166045904,6972364.03,6988159.1,0,0
186,CASH_OUT,145928.68,C242891176,0.0,0.0,C1943478017,1142210.48,1288139.16,0,0
301,CASH_OUT,106622.28,C2013342712,905659.0,799036.72,C34817871,0.0,106622.28,0,0
41,PAYMENT,2694.85,C2127009875,127994.68,125299.83,M1430444115,0.0,0.0,0,0
330,PAYMENT,42403.68,C1258077915,22296.0,0.0,M1237631192,0.0,0.0,0,0
231,CASH_OUT,29923.71,C1323244399,0.0,0.0,C58286140,381961.14,411884.85,0,0
10,PAYMENT,8074.55,C1000963785,508974.0,500899.45,M932267152,0.0,0.0,0,0
